,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME_TEAM,VISITOR_TEAM
12491,2004,89.0,0.402,0.833,0.28600000000000003,23.0,46.0,84.0,0.34600000000000003,0.857,0.316,14.0,48.0,1,Timberwolves,76ers
12492,2003,106.0,0.494,1.0,0.25,28.0,37.0,101.0,0.41,0.846,0.25,17.0,42.0,1,Timberwolves,76ers
12493,2018,109.0,0.45299999999999996,0.8,0.423,23.0,36.0,118.0,0.46799999999999997,0.7140000000000001,0.484,32.0,55.0,0,Timberwolves,76ers
12494,2017,112.0,0.40700000000000003,0.7040000000000001,0.172,19.0,50.0,118.0,0.5,0.8440000000000001,0.423,32.0,52.0,0,Timberwolves,76ers
12495,2016,110.0,0.512,0.9,0.24,18.0,48.0,86.0,0.373,0.789,0.281,15.0,40.0,1,Timberwolves,76ers
12496,2015,100.0,0.462,0.9259999999999999,0.25,20.0,41.0,95.0,0.41,0.778,0.32299999999999995,15.0,41.0,1,Timberwolves,76ers
12497,2014,77.0,0.35700000000000004,0.8240000000000001,0.17600000000000002,17.0,50.0,85.0,0.39,0.64,0.20800000000000002,15.0,49.0,0,Timberwolves,76ers
12498,2014,116.0,0.485,0.762,0.375,28.0,43.0,110.0,0.537,0.7140000000000001,0.318,25.0,38.0,1,Timberwolves,76ers
12499,2019,136.0,0.5920000000000001,0.805,0.542,25.0,37.0,130.0,0.505,0.65,0.488,27.0,37.0,1,Clippers,76ers
12500,2013,123.0,0.562,0.8240000000000001,0.321,33.0,59.0,78.0,0.27,0.84,0.107,16.0,44.0,1,Clippers,76ers
12501,2012,101.0,0.526,0.684,0.3,24.0,44.0,72.0,0.3670000000000001,0.8,0.3,22.0,37.0,1,Clippers,76ers
12502,2010,94.0,0.456,0.529,0.308,19.0,44.0,104.0,0.452,0.833,0.47100000000000003,28.0,46.0,0,Clippers,76ers
12503,2009,104.0,0.547,0.632,0.625,29.0,43.0,88.0,0.376,0.909,0.25,25.0,35.0,1,Clippers,76ers
12504,2008,92.0,0.405,0.889,0.222,18.0,41.0,100.0,0.46299999999999997,0.7809999999999999,0.111,26.0,37.0,0,Clippers,76ers
12505,2007,80.0,0.46299999999999997,0.8420000000000001,0.222,23.0,27.0,106.0,0.59,0.643,0.7140000000000001,28.0,33.0,0,Clippers,76ers
12506,2006,103.0,0.467,0.825,0.0,23.0,49.0,97.0,0.43,0.72,0.35700000000000004,20.0,33.0,1,Clippers,76ers
12507,2005,99.0,0.488,0.75,0.375,23.0,44.0,89.0,0.434,0.55,0.429,30.0,44.0,1,Clippers,76ers
12508,2004,89.0,0.45899999999999996,0.8109999999999999,0.5,17.0,44.0,83.0,0.35600000000000004,0.615,0.33299999999999996,11.0,37.0,1,Clippers,76ers
12509,2003,101.0,0.48700000000000004,0.688,0.41700000000000004,22.0,41.0,98.0,0.46799999999999997,0.75,0.462,30.0,33.0,1,Clippers,76ers
12510,2018,113.0,0.462,0.706,0.2,18.0,41.0,119.0,0.483,0.6970000000000001,0.462,25.0,55.0,0,Clippers,76ers
12511,2017,105.0,0.439,0.6559999999999999,0.375,16.0,34.0,109.0,0.494,0.743,0.21899999999999997,27.0,51.0,0,Clippers,76ers
12512,2016,112.0,0.494,0.828,0.32,25.0,41.0,100.0,0.47600000000000003,0.7140000000000001,0.33299999999999996,28.0,41.0,1,Clippers,76ers
12513,2015,130.0,0.605,0.8,0.522,28.0,47.0,99.0,0.461,0.47100000000000003,0.391,30.0,33.0,1,Clippers,76ers
12514,2014,127.0,0.541,0.769,0.405,33.0,43.0,91.0,0.405,0.6920000000000001,0.36,17.0,45.0,1,Clippers,76ers
12515,2013,102.0,0.396,0.7140000000000001,0.2,23.0,48.0,114.0,0.467,0.679,0.391,23.0,53.0,0,Nuggets,76ers
12516,2012,101.0,0.48700000000000004,0.741,0.636,18.0,34.0,100.0,0.551,0.636,0.389,27.0,34.0,1,Nuggets,76ers
12517,2010,89.0,0.4,0.9129999999999999,0.29600000000000004,12.0,48.0,95.0,0.396,0.625,0.214,18.0,49.0,0,Nuggets,76ers
12518,2009,105.0,0.532,0.586,0.28600000000000003,27.0,44.0,108.0,0.5,0.7929999999999999,0.263,25.0,35.0,0,Nuggets,76ers
12519,2008,105.0,0.434,0.96,0.484,23.0,41.0,101.0,0.494,0.6,0.41700000000000004,22.0,34.0,1,Nuggets,76ers
12520,2007,109.0,0.473,0.833,0.4,33.0,49.0,96.0,0.41100000000000003,0.609,0.4,21.0,53.0,1,Nuggets,76ers
12521,2006,97.0,0.38799999999999996,0.7,0.345,20.0,48.0,108.0,0.456,0.8,0.25,27.0,45.0,0,Nuggets,76ers
12522,2005,106.0,0.466,0.826,0.263,27.0,35.0,108.0,0.5,0.7,0.5,28.0,46.0,0,Nuggets,76ers
12523,2004,97.0,0.413,0.696,0.294,25.0,47.0,92.0,0.44299999999999995,0.7390000000000001,0.294,26.0,45.0,1,Nuggets,76ers
12524,2003,106.0,0.488,0.71,0.308,29.0,45.0,85.0,0.45299999999999996,0.8,0.33299999999999996,27.0,41.0,1,Nuggets,76ers
12525,2019,100.0,0.44799999999999995,0.765,0.409,28.0,41.0,97.0,0.442,0.47100000000000003,0.5,28.0,49.0,1,Nuggets,76ers
12526,2018,126.0,0.511,0.759,0.33299999999999996,27.0,51.0,110.0,0.418,0.741,0.389,29.0,41.0,1,Nuggets,76ers
12527,2017,102.0,0.402,0.735,0.21899999999999997,18.0,48.0,107.0,0.484,0.9,0.33299999999999996,34.0,41.0,0,Nuggets,76ers
12528,2016,122.0,0.46399999999999997,0.805,0.40700000000000003,29.0,45.0,124.0,0.4370000000000001,0.8,0.485,25.0,44.0,0,Nuggets,76ers
12529,2015,104.0,0.434,0.8,0.353,18.0,46.0,103.0,0.39399999999999996,0.9329999999999999,0.405,26.0,45.0,1,Nuggets,76ers
12530,2014,85.0,0.345,0.7040000000000001,0.276,13.0,49.0,99.0,0.41700000000000004,0.682,0.41200000000000003,17.0,49.0,0,Nuggets,76ers
12531,2013,104.0,0.42200000000000004,0.73,0.304,14.0,51.0,113.0,0.467,0.774,0.263,23.0,47.0,0,Kings,76ers
12532,2012,103.0,0.494,0.833,0.375,18.0,37.0,117.0,0.49,0.7140000000000001,0.381,31.0,48.0,0,Kings,76ers
12533,2010,80.0,0.345,0.607,0.22699999999999998,17.0,51.0,102.0,0.444,0.583,0.43799999999999994,30.0,57.0,0,Kings,76ers
12534,2009,106.0,0.47200000000000003,0.762,0.353,26.0,40.0,116.0,0.525,0.767,0.563,23.0,38.0,0,Kings,76ers
12535,2008,100.0,0.43799999999999994,0.778,0.33299999999999996,21.0,40.0,112.0,0.597,0.7040000000000001,0.5379999999999999,22.0,34.0,0,Kings,76ers
12536,2007,80.0,0.42100000000000004,0.9,0.318,14.0,32.0,92.0,0.5,0.65,0.375,17.0,39.0,0,Kings,76ers
12537,2006,101.0,0.494,0.826,0.375,26.0,40.0,76.0,0.397,0.72,1.0,17.0,32.0,1,Kings,76ers
12538,2005,98.0,0.40700000000000003,0.7040000000000001,0.33299999999999996,23.0,47.0,111.0,0.478,0.63,0.4,28.0,52.0,0,Kings,76ers
12539,2004,118.0,0.5,0.688,0.733,26.0,51.0,109.0,0.479,0.579,0.47100000000000003,22.0,46.0,1,Kings,76ers
12540,2003,100.0,0.514,0.7829999999999999,0.545,26.0,33.0,89.0,0.418,0.767,0.0,16.0,40.0,1,Kings,76ers
12541,2018,115.0,0.457,0.833,0.3670000000000001,22.0,50.0,108.0,0.441,0.76,0.212,19.0,46.0,1,Kings,76ers
12542,2017,109.0,0.43,0.607,0.444,29.0,45.0,108.0,0.425,0.7040000000000001,0.405,23.0,56.0,1,Kings,76ers
12543,2016,102.0,0.44799999999999995,0.81,0.28,24.0,42.0,100.0,0.494,0.722,0.36,20.0,38.0,1,Kings,76ers
12544,2015,105.0,0.486,0.61,0.32,23.0,46.0,110.0,0.426,0.618,0.29,23.0,53.0,0,Kings,76ers
12545,2014,107.0,0.361,0.789,0.35,21.0,50.0,106.0,0.494,0.619,0.46399999999999997,18.0,44.0,1,Kings,76ers
12546,2013,135.0,0.605,0.667,0.46399999999999997,30.0,43.0,98.0,0.42200000000000004,0.71,0.316,16.0,38.0,1,Pelicans,76ers
12547,2012,62.0,0.33299999999999996,0.75,0.21100000000000002,18.0,47.0,77.0,0.41700000000000004,0.6,0.182,19.0,43.0,0,Pelicans,76ers
12548,2011,93.0,0.44299999999999995,0.8,0.3,21.0,42.0,101.0,0.47700000000000004,0.833,0.25,22.0,38.0,0,Pelicans,76ers
12549,2010,84.0,0.449,0.818,0.28600000000000003,22.0,41.0,77.0,0.341,0.857,0.217,13.0,44.0,1,Pelicans,76ers
12550,2009,94.0,0.46799999999999997,0.643,0.524,26.0,36.0,101.0,0.48100000000000004,0.76,0.462,19.0,46.0,0,Pelicans,76ers
12551,2008,101.0,0.45299999999999996,0.905,0.452,21.0,32.0,86.0,0.537,0.6,0.14300000000000002,20.0,37.0,1,Pelicans,76ers
12552,2007,95.0,0.479,0.636,0.55,20.0,35.0,76.0,0.4,0.706,0.364,15.0,41.0,1,Pelicans,76ers
12553,2006,78.0,0.39299999999999996,0.625,0.273,15.0,40.0,89.0,0.40299999999999997,0.774,0.33299999999999996,16.0,58.0,0,Pelicans,76ers
12554,2005,88.0,0.4320000000000001,0.677,0.214,19.0,44.0,86.0,0.41,0.75,0.25,14.0,39.0,1,Pelicans,76ers
12555,2004,99.0,0.5,0.625,0.4,28.0,42.0,95.0,0.395,0.7140000000000001,0.368,21.0,44.0,1,Pelicans,76ers
12556,2003,104.0,0.43,0.75,0.33299999999999996,30.0,45.0,80.0,0.47,0.778,0.5,24.0,30.0,1,Pelicans,76ers
12557,2003,86.0,0.376,0.75,0.2,22.0,36.0,92.0,0.486,0.741,0.16699999999999998,18.0,44.0,0,Pelicans,76ers
12558,2018,110.0,0.423,0.708,0.179,29.0,54.0,111.0,0.436,0.684,0.32299999999999995,23.0,58.0,0,Pelicans,76ers
12559,2017,131.0,0.575,0.75,0.625,31.0,33.0,124.0,0.45799999999999996,0.9,0.31,26.0,47.0,1,Pelicans,76ers
12560,2016,88.0,0.39299999999999996,0.682,0.28,18.0,47.0,99.0,0.429,0.6920000000000001,0.3,27.0,46.0,0,Pelicans,76ers
12561,2015,121.0,0.506,0.8,0.41200000000000003,22.0,42.0,114.0,0.526,0.846,0.444,20.0,32.0,1,Pelicans,76ers
12562,2014,99.0,0.45299999999999996,0.737,0.43799999999999994,28.0,52.0,74.0,0.34600000000000003,0.762,0.133,15.0,38.0,1,Pelicans,76ers
12563,2013,123.0,0.489,0.833,0.414,24.0,60.0,80.0,0.3670000000000001,0.706,0.11800000000000001,15.0,38.0,1,Warriors,76ers
12564,2012,96.0,0.425,0.8079999999999999,0.41200000000000003,20.0,52.0,89.0,0.402,0.609,0.25,25.0,43.0,1,Warriors,76ers
12565,2011,79.0,0.382,0.583,0.235,20.0,48.0,107.0,0.494,0.581,0.55,29.0,48.0,0,Warriors,76ers
12566,2010,110.0,0.47,0.81,0.652,31.0,44.0,95.0,0.4320000000000001,0.75,0.235,25.0,54.0,1,Warriors,76ers
12567,2009,102.0,0.379,0.81,0.39399999999999996,21.0,48.0,110.0,0.48200000000000004,0.826,0.45,28.0,50.0,0,Warriors,76ers
12568,2008,119.0,0.565,0.8240000000000001,0.474,35.0,37.0,111.0,0.38,0.775,0.25,25.0,50.0,1,Warriors,76ers
12569,2007,119.0,0.511,0.737,0.379,30.0,45.0,97.0,0.40399999999999997,0.636,0.3,23.0,50.0,1,Warriors,76ers
12570,2006,116.0,0.5479999999999999,0.7190000000000001,0.46399999999999997,25.0,39.0,97.0,0.442,0.731,0.28600000000000003,16.0,43.0,1,Warriors,76ers
12571,2005,98.0,0.435,0.643,0.273,24.0,53.0,89.0,0.415,0.696,0.278,26.0,42.0,1,Warriors,76ers
12572,2004,104.0,0.514,0.654,0.44,24.0,36.0,112.0,0.5,0.8390000000000001,0.429,24.0,43.0,0,Warriors,76ers
12573,2003,104.0,0.594,0.895,0.385,18.0,37.0,90.0,0.46799999999999997,0.545,0.526,22.0,25.0,1,Warriors,76ers
12574,2018,104.0,0.466,0.688,0.289,30.0,37.0,113.0,0.466,0.792,0.324,30.0,49.0,0,Warriors,76ers
12575,2017,135.0,0.585,0.9620000000000001,0.519,31.0,39.0,114.0,0.46799999999999997,0.7,0.429,30.0,38.0,1,Warriors,76ers
12576,2016,106.0,0.364,0.8,0.43799999999999994,24.0,43.0,104.0,0.43799999999999994,0.667,0.29600000000000004,28.0,52.0,1,Warriors,76ers
12577,2015,117.0,0.53,0.75,0.424,32.0,44.0,105.0,0.467,0.917,0.33299999999999996,27.0,37.0,1,Warriors,76ers
12578,2014,126.0,0.561,0.815,0.429,38.0,42.0,86.0,0.384,0.609,0.3,16.0,48.0,1,Warriors,76ers
12579,2019,87.0,0.39799999999999996,0.611,0.24,20.0,48.0,90.0,0.436,0.632,0.313,26.0,41.0,0,Knicks,76ers
12580,2013,123.0,0.5429999999999999,0.647,0.406,20.0,35.0,110.0,0.512,0.72,0.3,26.0,42.0,1,Knicks,76ers
12581,2013,106.0,0.451,0.708,0.455,24.0,39.0,110.0,0.47700000000000004,0.708,0.643,28.0,54.0,0,Knicks,76ers
12582,2012,99.0,0.4270000000000001,0.7709999999999999,0.242,17.0,48.0,93.0,0.424,0.85,0.308,18.0,44.0,1,Knicks,76ers
12583,2012,100.0,0.506,0.611,0.40700000000000003,18.0,39.0,84.0,0.43,0.8,0.47100000000000003,14.0,41.0,1,Knicks,76ers
12584,2011,94.0,0.413,0.8079999999999999,0.41200000000000003,16.0,42.0,106.0,0.506,0.8079999999999999,0.556,18.0,42.0,0,Knicks,76ers
12585,2011,85.0,0.41600000000000004,0.789,0.273,13.0,46.0,79.0,0.395,0.667,0.2,10.0,37.0,1,Knicks,76ers
12586,2010,117.0,0.597,0.8240000000000001,0.40700000000000003,27.0,39.0,103.0,0.542,0.759,0.3,21.0,27.0,1,Knicks,76ers
12587,2010,96.0,0.4,0.7140000000000001,0.158,20.0,49.0,106.0,0.474,0.7140000000000001,0.389,20.0,45.0,0,Knicks,76ers
12588,2009,92.0,0.368,0.867,0.313,12.0,50.0,88.0,0.423,0.727,0.33299999999999996,14.0,37.0,1,Knicks,76ers
12589,2009,127.0,0.47,0.792,0.341,27.0,31.0,141.0,0.607,0.857,0.375,20.0,49.0,0,Knicks,76ers
12590,2009,85.0,0.309,0.8,0.171,12.0,44.0,93.0,0.45899999999999996,0.733,0.33299999999999996,15.0,55.0,0,Knicks,76ers
12591,2008,103.0,0.45,0.875,0.435,16.0,36.0,108.0,0.485,0.75,0.273,14.0,47.0,0,Knicks,76ers
12592,2008,97.0,0.461,0.895,0.435,21.0,36.0,107.0,0.506,0.556,0.4,22.0,43.0,0,Knicks,76ers
12593,2008,109.0,0.47100000000000003,0.857,0.469,24.0,41.0,116.0,0.506,0.7929999999999999,0.385,19.0,44.0,0,Knicks,76ers
12594,2007,89.0,0.461,0.636,0.33299999999999996,22.0,44.0,81.0,0.423,0.684,0.2,14.0,38.0,1,Knicks,76ers
12595,2007,77.0,0.35700000000000004,0.71,0.217,12.0,27.0,105.0,0.531,0.545,0.5379999999999999,26.0,47.0,0,Knicks,76ers
12596,2007,103.0,0.515,0.7709999999999999,0.462,16.0,43.0,90.0,0.397,0.703,0.28600000000000003,16.0,34.0,1,Knicks,76ers
12597,2006,90.0,0.44,0.792,0.25,12.0,49.0,92.0,0.486,0.643,0.14300000000000002,20.0,28.0,0,Knicks,76ers
12598,2006,106.0,0.531,0.7440000000000001,0.474,23.0,38.0,99.0,0.44299999999999995,0.895,0.28600000000000003,19.0,35.0,1,Knicks,76ers
12599,2006,113.0,0.551,0.56,0.542,28.0,39.0,102.0,0.519,0.731,0.33299999999999996,22.0,29.0,1,Knicks,76ers
12600,2005,112.0,0.529,0.76,0.133,16.0,36.0,117.0,0.556,0.8290000000000001,0.25,21.0,33.0,0,Knicks,76ers
12601,2005,105.0,0.4,0.75,0.214,16.0,53.0,102.0,0.4320000000000001,0.769,0.4,19.0,42.0,1,Knicks,76ers
12602,2005,99.0,0.405,0.644,0.28600000000000003,19.0,46.0,114.0,0.493,0.691,0.364,20.0,40.0,0,Knicks,76ers
12603,2004,113.0,0.519,0.778,0.5710000000000001,29.0,41.0,101.0,0.439,0.769,0.409,21.0,39.0,1,Knicks,76ers
12604,2004,96.0,0.48100000000000004,0.679,0.2,24.0,38.0,88.0,0.44299999999999995,0.731,0.583,14.0,38.0,1,Knicks,76ers
12605,2003,88.0,0.43,0.773,0.273,15.0,52.0,77.0,0.358,0.654,0.222,20.0,40.0,1,Knicks,76ers
12606,2003,99.0,0.506,1.0,0.5,26.0,42.0,88.0,0.389,0.9059999999999999,0.5,15.0,35.0,1,Knicks,76ers
12607,2019,95.0,0.436,0.5760000000000001,0.4,14.0,37.0,101.0,0.431,0.8,0.26899999999999996,22.0,46.0,0,Knicks,76ers
12608,2018,111.0,0.4,0.815,0.31,27.0,43.0,126.0,0.5379999999999999,0.7909999999999999,0.348,33.0,47.0,0,Knicks,76ers
12609,2018,105.0,0.43,0.7,0.32299999999999995,24.0,34.0,108.0,0.46,0.733,0.3,22.0,56.0,0,Knicks,76ers
12610,2017,110.0,0.517,0.625,0.25,26.0,44.0,118.0,0.451,0.618,0.405,29.0,53.0,0,Knicks,76ers
12611,2017,98.0,0.40399999999999997,0.643,0.267,18.0,45.0,105.0,0.4270000000000001,0.833,0.35700000000000004,21.0,48.0,0,Knicks,76ers
12612,2016,114.0,0.494,0.7190000000000001,0.409,17.0,43.0,113.0,0.495,0.7,0.304,21.0,38.0,1,Knicks,76ers
12613,2016,110.0,0.473,0.7829999999999999,0.28600000000000003,21.0,44.0,109.0,0.42100000000000004,0.815,0.226,19.0,50.0,1,Knicks,76ers
12614,2015,119.0,0.44299999999999995,0.833,0.4,26.0,53.0,113.0,0.441,0.52,0.35700000000000004,27.0,51.0,1,Knicks,76ers
12615,2015,99.0,0.4320000000000001,0.8640000000000001,0.21100000000000002,19.0,50.0,87.0,0.3720000000000001,0.583,0.3,11.0,42.0,1,Knicks,76ers
12616,2015,94.0,0.43,0.75,0.313,22.0,46.0,88.0,0.358,0.595,0.205,12.0,48.0,1,Knicks,76ers
12617,2014,101.0,0.514,0.828,0.231,24.0,49.0,91.0,0.384,0.625,0.313,22.0,36.0,1,Knicks,76ers
12618,2014,91.0,0.5,0.905,0.353,15.0,40.0,83.0,0.4,0.6,0.308,13.0,36.0,1,Knicks,76ers
12619,2019,127.0,0.483,0.865,0.314,29.0,48.0,117.0,0.463,0.711,0.29,22.0,42.0,1,Hawks,76ers
12620,2013,103.0,0.429,0.8,0.226,25.0,49.0,95.0,0.46799999999999997,0.6,0.3670000000000001,25.0,40.0,1,Hawks,76ers
12621,2013,113.0,0.48100000000000004,0.8059999999999999,0.435,25.0,43.0,103.0,0.465,0.7829999999999999,0.263,21.0,39.0,1,Hawks,76ers
12622,2012,90.0,0.466,0.63,0.294,23.0,41.0,101.0,0.46299999999999997,0.75,0.563,24.0,48.0,0,Hawks,76ers
12623,2012,107.0,0.5379999999999999,0.588,0.45799999999999996,28.0,38.0,96.0,0.43,0.762,0.353,30.0,48.0,1,Hawks,76ers
12624,2011,87.0,0.4320000000000001,0.667,0.33299999999999996,20.0,47.0,98.0,0.5,0.667,0.444,25.0,37.0,0,Hawks,76ers
12625,2010,83.0,0.40700000000000003,0.667,0.16699999999999998,20.0,35.0,117.0,0.544,0.8240000000000001,0.231,26.0,50.0,0,Hawks,76ers
12626,2010,93.0,0.418,0.821,0.33299999999999996,25.0,44.0,88.0,0.434,0.684,0.25,26.0,48.0,1,Hawks,76ers
12627,2009,112.0,0.5,0.741,0.4,23.0,47.0,93.0,0.467,0.76,0.364,23.0,32.0,1,Hawks,76ers
12628,2008,94.0,0.47100000000000003,0.741,0.364,22.0,24.0,109.0,0.547,0.857,0.6,27.0,39.0,0,Hawks,76ers
12629,2008,95.0,0.429,0.818,0.32,21.0,41.0,88.0,0.41200000000000003,0.857,0.375,21.0,48.0,1,Hawks,76ers
12630,2007,104.0,0.519,0.762,0.308,33.0,39.0,109.0,0.513,0.893,0.33299999999999996,22.0,29.0,0,Hawks,76ers
12631,2007,96.0,0.47600000000000003,0.7,0.4,24.0,38.0,91.0,0.44299999999999995,0.792,0.182,17.0,42.0,1,Hawks,76ers
12632,2006,104.0,0.494,0.778,0.3,23.0,47.0,92.0,0.43,0.875,0.375,16.0,33.0,1,Hawks,76ers
12633,2006,89.0,0.40299999999999997,0.774,0.3,20.0,40.0,104.0,0.542,0.778,0.5,21.0,35.0,0,Hawks,76ers
12634,2005,111.0,0.54,0.588,0.43799999999999994,29.0,43.0,108.0,0.465,0.7709999999999999,0.14300000000000002,13.0,41.0,1,Hawks,76ers
12635,2004,97.0,0.45,0.7859999999999999,0.33299999999999996,22.0,50.0,98.0,0.423,0.882,0.28600000000000003,16.0,35.0,0,Hawks,76ers
12636,2004,96.0,0.365,0.75,0.19,15.0,52.0,92.0,0.413,0.9129999999999999,0.294,15.0,42.0,1,Hawks,76ers
12637,2003,100.0,0.419,0.733,0.273,21.0,46.0,103.0,0.494,0.773,0.5,20.0,43.0,0,Hawks,76ers
12638,2003,86.0,0.40299999999999997,0.72,0.3,14.0,44.0,75.0,0.361,0.72,0.455,11.0,42.0,1,Hawks,76ers
12639,2019,103.0,0.429,0.688,0.33299999999999996,23.0,45.0,105.0,0.42,0.8,0.268,22.0,49.0,0,Hawks,76ers
12640,2018,130.0,0.522,0.7859999999999999,0.33299999999999996,29.0,44.0,122.0,0.45899999999999996,0.579,0.32299999999999995,27.0,57.0,1,Hawks,76ers
12641,2018,129.0,0.462,0.762,0.319,28.0,49.0,127.0,0.462,0.846,0.435,21.0,52.0,1,Hawks,76ers
12642,2017,113.0,0.418,0.6920000000000001,0.35100000000000003,27.0,39.0,121.0,0.494,0.6,0.45899999999999996,29.0,54.0,0,Hawks,76ers
12643,2017,91.0,0.35600000000000004,0.667,0.231,24.0,59.0,101.0,0.442,0.6920000000000001,0.21100000000000002,34.0,53.0,0,Hawks,76ers
12644,2016,110.0,0.495,0.565,0.35,24.0,47.0,93.0,0.423,0.833,0.414,27.0,39.0,1,Hawks,76ers
12645,2016,117.0,0.505,0.5710000000000001,0.406,31.0,52.0,96.0,0.434,0.65,0.379,21.0,39.0,1,Hawks,76ers
12646,2015,127.0,0.615,0.875,0.47600000000000003,32.0,25.0,106.0,0.52,0.667,0.462,20.0,32.0,1,Hawks,76ers
12647,2014,91.0,0.436,0.722,0.35700000000000004,20.0,44.0,85.0,0.38299999999999995,0.6,0.4,21.0,44.0,1,Hawks,76ers
12648,2014,95.0,0.418,0.6920000000000001,0.33299999999999996,26.0,52.0,79.0,0.41700000000000004,0.591,0.24,21.0,39.0,1,Hawks,76ers
12649,2019,137.0,0.565,0.833,0.5,27.0,35.0,106.0,0.434,0.84,0.342,24.0,44.0,1,Heat,76ers
12650,2019,117.0,0.447,0.7929999999999999,0.35700000000000004,26.0,43.0,116.0,0.47200000000000003,0.759,0.33299999999999996,24.0,47.0,1,Heat,76ers
12651,2013,87.0,0.41100000000000003,0.773,0.33299999999999996,16.0,34.0,100.0,0.514,0.875,0.435,24.0,35.0,0,Heat,76ers
12652,2012,106.0,0.48200000000000004,0.857,0.56,25.0,48.0,87.0,0.402,0.75,0.3,12.0,41.0,1,Heat,76ers
12653,2012,102.0,0.532,0.769,0.381,23.0,39.0,93.0,0.48100000000000004,0.818,0.47600000000000003,22.0,33.0,1,Heat,76ers
12654,2011,99.0,0.467,0.813,0.231,15.0,43.0,93.0,0.45799999999999996,0.8240000000000001,0.3,18.0,38.0,1,Heat,76ers
12655,2011,113.0,0.5429999999999999,0.857,0.43799999999999994,24.0,52.0,92.0,0.446,0.667,0.5329999999999999,18.0,31.0,1,Heat,76ers
12656,2010,97.0,0.4,0.84,0.4,17.0,47.0,91.0,0.47,0.647,0.2,20.0,41.0,1,Heat,76ers
12657,2010,94.0,0.47200000000000003,0.7929999999999999,0.2,16.0,46.0,73.0,0.342,0.65,0.429,18.0,40.0,1,Heat,76ers
12658,2010,97.0,0.419,0.795,0.235,15.0,52.0,89.0,0.41200000000000003,0.8,0.368,22.0,39.0,1,Heat,76ers
12659,2010,111.0,0.494,0.7859999999999999,0.35,22.0,49.0,99.0,0.465,0.857,0.368,22.0,31.0,1,Heat,76ers
12660,2010,99.0,0.449,0.7929999999999999,0.375,19.0,39.0,90.0,0.473,0.5710000000000001,0.4,23.0,40.0,1,Heat,76ers
12661,2009,99.0,0.419,0.7,0.316,16.0,42.0,95.0,0.507,0.611,0.444,21.0,45.0,1,Heat,76ers
12662,2009,104.0,0.494,0.731,0.318,24.0,44.0,91.0,0.3720000000000001,0.8420000000000001,0.45799999999999996,20.0,46.0,1,Heat,76ers
12663,2008,97.0,0.514,0.7390000000000001,0.222,19.0,38.0,91.0,0.371,0.84,0.222,13.0,42.0,1,Heat,76ers
12664,2008,106.0,0.47,0.7859999999999999,0.3,21.0,41.0,83.0,0.375,0.9229999999999999,0.33299999999999996,11.0,44.0,1,Heat,76ers
12665,2007,96.0,0.451,0.938,0.35,21.0,33.0,101.0,0.48200000000000004,0.7040000000000001,0.222,20.0,50.0,0,Heat,76ers
12666,2006,85.0,0.429,0.565,0.222,19.0,42.0,93.0,0.46299999999999997,0.735,0.353,18.0,38.0,0,Heat,76ers
12667,2006,103.0,0.5870000000000001,0.828,0.385,22.0,40.0,91.0,0.371,0.882,0.267,11.0,38.0,1,Heat,76ers
12668,2005,104.0,0.526,0.759,0.16699999999999998,19.0,42.0,85.0,0.41,0.621,0.188,12.0,36.0,1,Heat,76ers
12669,2005,106.0,0.5,0.731,0.45,20.0,46.0,96.0,0.436,0.75,0.308,13.0,35.0,1,Heat,76ers
12670,2004,108.0,0.5489999999999999,0.684,0.308,23.0,42.0,100.0,0.461,0.8,0.429,17.0,29.0,1,Heat,76ers
12671,2004,93.0,0.433,0.784,0.4,18.0,45.0,83.0,0.377,0.778,0.214,17.0,34.0,1,Heat,76ers
12672,2003,101.0,0.5,0.706,0.41200000000000003,22.0,54.0,69.0,0.33799999999999997,0.722,0.125,12.0,34.0,1,Heat,76ers
12673,2003,90.0,0.386,0.677,0.217,18.0,40.0,93.0,0.426,0.795,0.625,14.0,38.0,0,Heat,76ers
12674,2003,86.0,0.35200000000000004,0.647,0.222,15.0,55.0,79.0,0.32899999999999996,0.897,0.14300000000000002,7.0,44.0,1,Heat,76ers
12675,2018,122.0,0.529,0.7390000000000001,0.48100000000000004,29.0,44.0,99.0,0.408,0.875,0.2,22.0,46.0,1,Heat,76ers
